NPM,Judul,Abstrak,Prodi,Label
140411100020,PENERAPAN METODE ECONOMIC ORDER QUANTITY & SINGLE EXPONENTIAL SMOOTHING PADA SISTEM PERSEDIAAN BAHAN BAKU(Studi Kasus UD. Budi Jaya ),"Bahan baku merupakan hal utama didalam perusahaan, terutama perusahaan industri, karena bahan baku merupakan bagian dari suatu proses produksi yang harus ada dan tidak dapat diabaikan keberadaannya. UD. Budi Jaya adalah perusahaan makanan khususnya cemilan yang bahan baku utamanya adalah buah salak. Di lokasi  terdapat perkebunan salak milik perusahaan danmenjadi sumber bahan baku yang dimana pohon berbuah hanya pada musimnya. Tetapi, saat pohon tidak dalam masa panenmenyebabkan  perusahaan harus membeli buah salak pada penyedia lain yang dimana perusahaan mengeluarkan modal  lebih untuk membeli bahan baku. Oleh karena itu, Penelitian ini bertujuan untuk dapat mengendalikan bahan baku, dengan menerapkan metode Economic Order Quantity yang dimana metode tersebut membantu perusahaan untuk memanajemen bahan baku salak. Dan Metode Single Exponential Smoothing untuk mendukung perhitungan Eqonomic Order Qunatity. Berdasarkan hasil penelitian yang dilakukan di UD.Budi Jaya, bahwa dengen menggunakan metode Economic Order Quantity menghasilkan kebutuhan bahan baku yang lebih efisien.Pada tahun 2014, perusahaan bisa meminimalisir bahan baku salak sebesar 662,2 kg, tahun 2015 sebesar 351,6 kg, tahun 2016 sebesar 628,3 kg, dan tahun 2017 sebesar 589,3 kg. biaya pembelian bahan baku dapat diminimalisir Pada tahun 2014 sebesar Rp. 1.409.618, tahun 2015 sebesar Rp. 2.312.449, tahun 2016 sebesar Rp. 2.596.150, dan tahun 2017 sebesar Rp. 2.496.757.",Teknik Informatika,komputasi
140411100109,PENERAPAN TEKNOLOGI AUGMENTED REALITY SEBAGAI APLIKASI  PEMBELAJARAN INTERAKTIF MEMBACA PADA ANAK USIA DINI DENGAN METODE FONIK,"Lemahnya keterampilan membaca akan menyebabkan minat belajar anak usia dini menjadi rendah. Salah satu cara untuk meningkatkan minat belajar, yaitu menggunakan media pembelajaran yang menarik dan interaktif. Namun, media pembelajaran yang umum digunakan lebih mengarah pada media pembelajaran cetak seperti buku, majalah, dan poster. Penerapan teknologi Augmented Reality dipilih karena dapat menggabungkan dunia virtual dan dunia nyata secara real time. Bukan hanya dapat menampilkan objek secara dua dimensi di atas kertas, tetapi juga dapat menampilkan objek tiga dimensi dan mengeluarkan suara. Hal ini dapat memberikan pengalaman baru untuk anak usia dini dalam belajar. Berdasarkan hasil dari pengujian user experience yang dilakukan terhadap murid, dihasilkan bahwa aplikasi Augmented Reality Fonik memiliki tingkat keberhasilan 80%. Sedangkan hasil dari pengujian  user experience terhadap guru dan orang tua, dihasilkan bahwa aplikasi Augmented Reality Fonik memiliki tingkat keberhasilan 77%.",Teknik Informatika,RPL
120411100050,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PEMAIN FUTSAL MENGGUNAKAN METODE SMART(STUDI KASUS : SEKOLAH FUTSAL SANJAYA) ,"Banyak Sekolah Futsal  melakukan penyeleksian  untuk pemain muda yang  berlatih futsal di sekolah tersebut. Tapi, metode penyeleksian skill dan fisik yang masih konvensional membuat kurang optimalnyapembinaan ini. Salah satu masalah yang muncul adalah pemilihan  pemain yang akan di ikut sertakan kompetisi.Banyak laga yang memerlukan kondisi fisik dan kemampuan dari oemain tersebut tersebut. Maka pelatih harus jitu dalam melihat potensi pemain, sehingga sekolah tersebut dapat menjuarai laga Berdasarkan permasalahan diatas, perlu adanya sistem pendukung keputusan pemilihan pemain futsal.Berdasarkan hasil tes  pemain, sistem ini mendapatkan kemampuan dasar pemain Kemampuan dasar ini akan diproses menggunakan metode SMART untuk mendapatkan hasil  terbaik pemain Sisten ini memiliki akurasi kesamaan mencapai 31,25% dengan pilihan pelatih. Dengan sistem ini diharapkan akan memudahkan pelatih untuk menentukan pemain terbaiknya dan mengoptimalkan kemampuannya dengan baik.",Teknik Informatika,komputasi
140411100048,IMPLEMENTASI MVC (Model View Controller) PADA APLIKASI LAYANAN ADMINISTRASI DESA DENGAN MEMANFAATKAN API DISDUKCAPIL,"ABSTRAK Pemerintahan Desa (kelurahan) merupakan satu pemerintahan yang bertugas mengelola dan mempunyai kewajiban dalam melayani administrasi penduduk di tingkat desa. Proses adminnistrasi penduduk di Desa Larangan Dalam, Pamekasan, Madura ini sekarang masih berjalan manual yaitu seperti proses pengajuan atau pendaftaran bagi penduduk yang ingin mengajukan surat keterangan dll, masih terbilang cukup sulit, karena penduduk harus mendatangi rumah petugas desa dan masih diproses sehari setelah pengajuan tersebut, dan juga penyediaan berkas yang masih tidak efektif karena sistem penyimpanan berkas saat ini masih terbilang tradisional dengan menyimpan berkas dalam ordner. Penyimpanan berkas digital sebagai Salinan berkas asli masih dikelola secara manual yang kemudian semakin tidak terstruktur sehingga kurang efisien. Dari permasalahan di atas akan mengimplementasikan metode Model View Controller (MVC) untuk proses membangun aplikasi yang berbasis web dan API Disdukcapil untuk mempermudah petugas desa mendapatkan data diri dari penduduk yang melakukan proses administrasi dengan hanya memasukkan NIK. Harapan dari penelitian ini, aplikasi Pelayanan Administrasi Desa yang berbasis web dapat mempermudah petugas desa dalam pemprosesan administras yang diajuakan penduduk desa agar lebih efektif dan efisien serta terstruktur.  Kata Kunci : Administrasi Desa, Surat, Metode MVC, Framework Laravel.",Teknik Informatika,RPL
140411200151,PENERAPAN METODE MAGIQ (MULTI-ATTRIBUTE GLOBAL INFERENCE OF QUALITY) UNTUK MENENTUKAN POSISI PEMAIN BASKET,"Penentuan posisi pemain dalam sebuah tim Basket merupakan salah satu kunci strategi permainan. Pelatih akan menentukan posisi pemain dengan melihat statistik pemain selama beberapa waktu / periode tertentu. Namun terkadang dalam menentukan pemain masih belum sepenuhnya obyektif. Dari hal tersebut dapat dikembangkan sebuah sistem penunjang keputusan dalam menentukan pemain dalam posisi tertentu pada basket dengan menggunakan metode MAGIQ (Multi-Attributte Global Inference of Quality). Dari hasil pengujian sistem pendukung keputusan dengan menggunakan MAGIQ (Multi-Attributte Global Inference of Quality) dapat diimplementasikan dalam sistem pemilihan posisi pemain dan memiliki akurasi 61% yang didapatkan dari hasil perbandingan antara hasil perhitungan sistem dengan data rekomendasi pelatih.Kata Kunci: Bola Basket, Posisi Pemain, MAGIQ.",Teknik Informatika,komputasi
140411100051,DETEKSI LETAK PLAT NOMOR DAN SEGMENTASI KARAKTER PLAT NOMOR  KENDARAAN MENGGUNAKAN METODE HARRIS CORNER,"ABSTRAKKendaraan bermotor adalah alat transportasi yang cukup digemari terutama kendaraan bermotor roda empat yang semakin meningkat. Kesadaran masyarakat dan kurang efisiennya sistem lalu lintas memberikan dampak waktu empuh dalam melakukan perjalanan, dampak yang lebih parah yakni lumpuhnya lalulintas di kota-kota besar. Dari permasalahan tersebut, penelitian ini melakukan deteksi letak plat nomor menggunakan metode Harris Corner dan segmentasi karakter plat nomor menggunakan Otsu Threshold sebagai salah satu upaya untuk menerapkan sistem lalu lintas cerdas. Dengan menggunakan data uji sebanyak 100 citra kendraan bermotor, hasil deteksi letak plat nomor menggunakan Harris Corner sebesar 90%, sedangkan segmentasi karakter plat nomor menggunakan metode Otsu Threshold mempunyai hasil akurasi sebesar 84,14%. Keduanya memiliki akurasi yang cukup tinggi dan bisa menjadi opsi untuk menghindari lumpuhnya lalu lintas terutama pada pintu masuk tol.Kata Kunci :Deteksi letak plat nomor, Harris corner, Segmentasi karakter, otsu threshold.",Teknik Informatika,komputasi
140411100085,"PENERAPAN METODE SITUATED LEARNING DALAM PEMBUATAN APLIKASI VIRTUAL REALITY (Studi Kasus : Candi Penataran, Blitar)","Candi Panataran dikenal sebagai salah satu candi Hindu tertua di Indonesia memiliki sejarah panjang yang dapat dijadikan sebagai media pembelajaran. Minimnya informasi yang bisa didapat di area wisata Candi Panataran membuat pengunjung hanya memanfaatkan waktunya untuk berswafoto tanpa mengerti apa yang ada disana. Oleh karena itu dibutuhkan suatu aplikasi yang dapat memperkenalkan Candi Panataran dari sejarah, fungsi, letak, dan cerita. Pengintegrasian visual candi ke dalam dunia virtual dengan metode Situated Learning menghasilkan suatu aplikasi Virtual Reality yang dapat mensimulasikan keadaan Candi Panataran berbasis Android. Pengguna dapat merasakan sensasi nyata menjelajah Candi Panataran. Metode Situated Learning digunakan sebagai desain informasi apa saja yang ditampilkan dalam penjelajahan candi. Situated Learning dipilih karena efektivitas dalam membangun aplikasi Virtual Reality dengan prosentase 80,7% yang berarti sangat baik. Aplikasi Virtual Reality Candi Panataran juga efektif untuk pembelajaran sejarah Candi Panataran di buktikan dengan prosentase hasil pengujian User Experince sebesar 79,8% yang berarti baik dan pengujian Heuristic secara umum dengan nilai prosentase sebesar 80% berarti sangat baik, serta pada uji Heuristic secara khusus oleh Dinas Pariwisata Budaya Pemuda, dan Olahraga dengan prosentase 72% yang berarti baik dan aplikasi dapat dijadikan sebagai media promosi Candi Panataran.Kata kunci : Virtual Reality, Situated Learning, Candi Panataran",Teknik Informatika,RPL
130411100087,RANCANG BANGUN APLIKASI TATA KELOLA DATA PENELITIAN MENGGUNAKAN MODEL UNIFIED PROCESS,"Pengelolaan data penelitian yang ada di LPPM saat ini masih manual. Proses pengambilan form biodata peneliti dan penyetoran berkas penelitian masih dilakukan secara manual. Oleh karena itu dibutuhkan suatu aplikasi yang dapat mengatasi permasalahan tersebut. Aplikasi yang akan dikembangkan adalah dengan model Unified Process menggunakan Framework Codeigniter. Unified Process merupakan salah satu software development process yang dikembangkan oleh Ivar Jacobson, Grady Booch, dan James Rumbaugh. Hasil yang didapat dari dibangunnya aplikasi ini seluruh proses pengelolaan data penelitian dapat dikelola dengan mudah dan cukup efektif.",Teknik Informatika,RPL
140411100061,SISTEM PENDUKUNG KEPUTUSAN UNTUK PEMILIHAN OBJEK WISATA DI MADURA MENGGUNAKAN METODE FUZZY,"Madura merupakan salah satu pulau yang terletak di provinsi Jawa Timur yang memiliki 4 kabupaten yaitu bangkalan, sampang, pamekasan, sumenep. Di setiap kabupaten/ daerah yang berada di madura memiliki potensi wisata yang dapat dikunjungi. Namun permasalahan yang dihadapi yaitu belum adanya sistem yang mewadahi potensi wisata di Madura. Selain itu, wisatawan kesulitan mendapatkan informasi wisata resmi mengenai objek wisata dalam ruang lingkup Madura. Oleh sebab itu, diperlukan suatu sistem pendukung keputusan untuk pemilihan objek wisata di Madura  sebagai salah satu cara dalam memberikan  kemudahan pada calon wisatawan untuk dapat memilih objek wisata di Madura yang sesuai kriteria dan banyaknya pengunjung.  Berkaitan dengan  tujuan tersebut penelitian ini menerapkan metode logika Fuzzy sebagai model pendukung keputusan dalam pemilihan daftar objek wisata di Madura. Fuzzy digunakan karena metode ini merupakan suatu bentuk model pendukung keputusan dimana peralatan utamanya adalah sebuah hirarki fungsional dengan input utamanya kriteria yang telang ditentukan. Sehingga nantinya hasil yang diharapkan dapat membantu mempermudah calon wisatawan dalam mengambil keputusan untuk memilih objek wisata yang ada di Madura. Berdasarkan hasil penelitian yang dilakukan menghasilkan tingkat akurasi 100%.",Teknik Informatika,komputasi
120411100015,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PEMAIN BOLA VOLI MENGGUNAKAN METODE SMART,"Peningkatan Pembinaan permainan bola voli terutama ditingkat daerah sangat diperlukan untuk menghasilkan skor tertinggi. Dalam usaha mencapai prestasi yang baik dalam olahraga permainan bola voli,  Pemilihan pemain secara manual  akan memakan waktu yang cukup lama dan kemungkinan besar akan terjadi kesalahan dalam penilaian bisa berdampak buruk terhadap sebuah tim. Di dalam tim bola voli terdapat seorang pelatih yang memilih pemain bola voli terbaik untuk sebuah tim. Tugas ini yang membuat pelatih bola voli Klub Mutiara Kabupaten Sampang kesulitan memilih pemain bola voli junior (12-14 tahun). Berdasarkan permasalahan tersebut, perlu ada tes dan sebuah sistem pendukung keputusan agar pelatih dapat dengan mudah mendapatkan pemain yang berbakat dan tepat untuk olahraga bola voli. Dengan Sistem Pendukung Keputusan metode SMART dapat menghasil terkait pemilihan pemain bola voli.Berdasarkan penelitian yang telah dilakukan, sistem ini memudahkan bagi pelatih untuk melakukan tes kepada calon pemain voli .Hasil akhir dari pengujian menggunakan system ini telah terpilih 10 pemain yang sesuai standar yang berlaku. Penggunaan metode smart ini memiliki akurasi kesamaan mencapai 70% dengan pemilihan pemain bola voli secara manual. Keyword : Pemilihan Pemain Bola Voli Junior (12 â_x0080__x0093_ 14 Tahun),  Simple Multi Attribute Rating Technique (SMART), Sistem Pendukung Keputusan.",Teknik Informatika,komputasi
140411100103,IMPLEMENTASI TEKNOLOGI AUGMENTED REALITY PADA MUSEUM PENATARAN BLITAR SEBAGAI MEDIA EDUKASI DAN TOUR GUIDE,"Museum Penataran sebelumnya bernama Museum Blitar. Museum Blitar bukan berarti museum dalam arti sebenarnya, namun sebagai balai penyelamatbenda-benda purbakala yang ada di Kabupaten Blitar. Perkembangan Teknologi Informasi pada dunia mempunyai tingkat pertumbuhan yang sangat pesat, sehingga mengakibatkan masyarakat semakin berkurang untuk mengunjungi museum. Dari permasalahan tersebut, dibutuhkan sebuah gagasan terbaru untuk memberikan kesan lain dalam mempelajari sejarah yang ada di Museum. Salah satu teknologi yang sedang meningkat saat ini adalah teknologi Augmented Reality. Teknologi Augmented Realityadalah metode pelacakan AR yang menggunakan marker buatan. Aplikasi Augmented Reality Museum Penataran Blitar sangat efisien dan dapat membantu dalam edukasi dan tour guide. Dilihat dari hasil pengujian indikator dari indikator Match between system and the real world91% dan Visibility of system status85%. Dari hasil rata â_x0080__x0093_ rata 2 pengujian yaitu pengujian Heuristic dengan nilai prosentase 86% dan pengujian User Experiencememiliki nilai prosentase 82% yang termasuk dalam kategori sangat baik. ",Teknik Informatika,komputasi
130411100106,PENERAPAN MVC(MODEL VIEW CONTROLLER) PADA PENGELOLAAN DATA PENGUJIAN KENDARAAN BERMOTOR,"Syarat kendaran bermotor untuk bisa beroperasi di kota bangkalan adalah harus lulus uji KIR. Selama ini proses Uji KIR dilakukan menggunakan mesin Uji KIR. Namun pencatatan dari hasil Uji KIR tersebut masih dilakukan secara manual. Sehingga memiliki beberapa kelemahan, diantaranya adalah proses penentuan laik tidaknya kendaraan membutuhkan waktu yang lama dan belum terkomputerisasi. Untuk mengatasi permasalahan tersebut, maka dibuatlah Aplikasi untuk  menentukan kelayakan operasional kendaraan bermotor di DISHUB Bangkalan dengan menerapkan konsep MVC (Model View Controller). Hasil penelitian ini menunjukkan bahwa penerapan konsep MVC pada  aplikasi pengelolaan data pengujian kendaraan dinilai sudah Baik. Hal ini dapat dilihat berdasarkan hasil perhitungan kuisioner yang telah dilakukan dari 3 jenis responden, dapat disimpulkan bahwa rata-rata presentase ketercapaian sistem yaitu sebesar 98,76% menyatakan sesuai dan 1,21% menyatakan tidak sesuai.",Teknik Informatika,RPL
140411100044,SISTEM PENDUKUNG KEPUTUSAN KELAYAKAN KREDIT DENGAN METODE FUZZY TSUKAMOTO PADA BANK UMKM JAWA TIMUR CABANG PAMEKASAN,"Pada saat ini, kredit sangat diminati oleh masyarakat dikarenakan dengan mengajukan permintaan kredit, masyarakat dapat membuka usaha atau untuk mengembangkan usahanya agar lebih maju. Bank BPR UMKM sendiri bergerak dalam bidang perkreditan usaha rakyat yang dimana sistem keputusan pemberian kreditnya masih menggunakan perhitungan manual dimana resiko adanya kredit yang bermasalah masih tinggi. Oleh sebab itu diperlukan sistem pendukung keputusan kelayakan kredit pada Bank BPR UMKM untuk mengetahui seberapa cepat proses yang dilakukan oleh pihak bank untuk melakukan penialaian kelayakan kredit menggunakan sistem ini. Berkaitan dengan tujuan tersebut penelitian ini menerapkan metode logika fuzzy tsukamoto. Dari data uji sebanyak 50 data yang telah dilakukan menghasilkan tingkat akurasi sebesar 90% ",Teknik Informatika,komputasi
140411100132,IMPLEMENTASI SELEKSI FITUR F-SCORE DAN ALGORITMA C4.5 UNTUK DIAGNOSA PENYAKIT DIABETES MELLITUS,"Berdasarkan data Organisasi Kesehatan Dunia (WHO), Indonesia merupakan negara yang memiliki tingkat kematian keempat tertinggi didunia yang disebabkan oleh diabetes mellitus[1]. Diabetes mellitusmerupakan penyakit yang memiliki beberapa gejala yang wajib diwaspadai, misalnya banyaknya kehamilan, konsentrasi glukosa dan lainnya. Dari banyaknya fitur yang ada menimbulkan beberapa masalah salah satunya semakin lama proses diagnosa.Penyeleksian fitur yang kurang relevan dapat digunakan untuk mengurangi proses waktu diagnosa. Seleksi fitur f-score dapat digunakan untuk mengurangi gejala yang kurang relevan sehingga waktu untuk mendiagnosa lebih efektif dan akurasi lebih baik. Selain penyeleksian fitur, pengklasifikasian penyakit dapat dilakukan untuk mengetahui apakah pasien positif diabetes mellitus atau negatif diabetes mellitus. Algoritma C4.5 merupakan algoritma machine learning yang dapat digunakan untuk klasifikasi penyakit serta dapat menemukan pola dari suatu data.Tujuan dari penelitian ini untuk mengukur nilai akurasi yang dihasilkan dari klasifikasi diabetes menggunakan algoritma C4.5 dengan seleksi fitur dan tanpa seleksi fitur.Akurasi menggunakan metode seleksi fitur f-score dan algoritma C4.5 dengan jumlah data training sebanyak 80% menghasilkan nilai akurasi 72,791% dan precision  63, 924% dan recall 51,208 dengan  waktu 12,99s",Teknik Informatika,komputasi
